time	yield_dtBHt/dt	burn_av_Ti
3.15E-09	2.09E+05	6.11E-05
3.15E-09	2.10E+05	6.13E-05
3.15E-09	2.11E+05	6.15E-05
3.16E-09	2.11E+05	6.18E-05
3.16E-09	2.12E+05	6.20E-05
3.16E-09	2.13E+05	6.23E-05
3.16E-09	2.14E+05	6.25E-05
3.17E-09	2.14E+05	6.26E-05
3.17E-09	2.15E+05	6.28E-05
3.17E-09	2.16E+05	6.31E-05
3.17E-09	2.16E+05	6.33E-05
3.17E-09	2.17E+05	6.35E-05
3.18E-09	2.18E+05	6.37E-05
3.18E-09	2.18E+05	6.39E-05
3.18E-09	2.19E+05	6.41E-05
3.18E-09	2.20E+05	6.44E-05
3.18E-09	2.20E+05	6.46E-05
3.19E-09	2.21E+05	6.48E-05
3.19E-09	2.22E+05	6.48E-05
3.19E-09	2.22E+05	6.51E-05
3.19E-09	2.23E+05	6.53E-05
3.19E-09	2.24E+05	6.55E-05
3.20E-09	2.24E+05	6.57E-05
3.20E-09	2.25E+05	6.59E-05
3.20E-09	2.25E+05	6.61E-05
3.20E-09	2.26E+05	6.63E-05
3.20E-09	2.27E+05	6.65E-05
3.21E-09	2.27E+05	6.67E-05
3.21E-09	2.28E+05	6.69E-05
3.21E-09	2.28E+05	6.69E-05
3.21E-09	2.29E+05	6.71E-05
3.21E-09	2.30E+05	6.73E-05
3.22E-09	2.30E+05	6.75E-05
3.22E-09	2.31E+05	6.77E-05
3.22E-09	2.31E+05	6.79E-05
3.22E-09	2.32E+05	6.81E-05
3.22E-09	2.33E+05	6.83E-05
3.23E-09	2.33E+05	6.85E-05
3.23E-09	2.34E+05	6.86E-05
3.23E-09	2.34E+05	6.87E-05
3.23E-09	2.35E+05	6.89E-05
3.24E-09	2.35E+05	6.90E-05
3.24E-09	2.36E+05	6.92E-05
3.24E-09	2.36E+05	6.94E-05
3.24E-09	2.37E+05	6.95E-05
3.24E-09	2.37E+05	6.97E-05
3.25E-09	2.38E+05	6.98E-05
3.25E-09	2.38E+05	7.00E-05
3.25E-09	2.46E+05	3.62E-05
3.25E-09	2.42E+05	7.13E-05
3.25E-09	2.41E+05	7.07E-05
3.25E-09	2.40E+05	7.05E-05
3.26E-09	2.40E+05	7.05E-05
3.26E-09	2.40E+05	7.06E-05
3.26E-09	2.41E+05	7.07E-05
3.26E-09	2.41E+05	7.09E-05
3.26E-09	2.41E+05	7.10E-05
3.27E-09	2.42E+05	7.11E-05
3.27E-09	2.42E+05	7.11E-05
3.27E-09	2.43E+05	7.12E-05
3.27E-09	2.43E+05	7.13E-05
3.28E-09	2.43E+05	7.14E-05
3.28E-09	2.44E+05	7.16E-05
3.28E-09	2.44E+05	7.17E-05
3.28E-09	2.44E+05	7.18E-05
3.28E-09	2.45E+05	7.19E-05
3.29E-09	2.45E+05	7.20E-05
3.29E-09	2.45E+05	7.20E-05
3.29E-09	2.46E+05	7.21E-05
3.29E-09	2.54E+05	4.06E-05
3.29E-09	2.50E+05	7.33E-05
3.29E-09	2.48E+05	7.28E-05
3.30E-09	2.47E+05	7.26E-05
3.30E-09	2.47E+05	7.26E-05
3.30E-09	2.47E+05	7.27E-05
3.30E-09	2.47E+05	7.27E-05
3.30E-09	2.48E+05	7.26E-05
3.31E-09	2.48E+05	7.27E-05
3.31E-09	2.48E+05	7.28E-05
3.31E-09	2.49E+05	7.29E-05
3.31E-09	2.49E+05	7.30E-05
3.31E-09	2.49E+05	7.31E-05
3.32E-09	2.49E+05	7.32E-05
3.32E-09	2.49E+05	7.33E-05
3.32E-09	2.50E+05	7.32E-05
3.32E-09	2.50E+05	7.33E-05
3.32E-09	2.50E+05	7.34E-05
3.33E-09	2.50E+05	7.34E-05
3.33E-09	2.51E+05	7.35E-05
3.33E-09	2.51E+05	7.36E-05
3.33E-09	2.57E+05	5.40E-05
3.33E-09	2.54E+05	7.46E-05
3.34E-09	2.52E+05	7.40E-05
3.34E-09	2.52E+05	7.38E-05
3.34E-09	2.52E+05	7.38E-05
3.34E-09	2.52E+05	7.38E-05
3.34E-09	2.52E+05	7.38E-05
3.35E-09	2.52E+05	7.39E-05
3.35E-09	2.52E+05	7.39E-05
3.35E-09	2.52E+05	7.39E-05
3.35E-09	2.52E+05	7.38E-05
3.35E-09	2.52E+05	7.39E-05
3.36E-09	2.52E+05	7.39E-05
3.36E-09	2.52E+05	7.40E-05
3.36E-09	2.53E+05	7.40E-05
3.36E-09	2.53E+05	7.40E-05
3.36E-09	2.53E+05	7.41E-05
3.37E-09	2.53E+05	7.39E-05
3.37E-09	2.53E+05	7.40E-05
3.37E-09	2.53E+05	7.40E-05
3.37E-09	2.53E+05	7.41E-05
3.37E-09	2.53E+05	7.41E-05
3.38E-09	2.53E+05	7.41E-05
3.38E-09	2.53E+05	7.41E-05
3.38E-09	2.53E+05	7.40E-05
3.38E-09	2.53E+05	7.40E-05
3.38E-09	2.53E+05	7.41E-05
3.39E-09	2.54E+05	7.41E-05
3.39E-09	2.54E+05	7.41E-05
3.39E-09	2.54E+05	7.42E-05
3.39E-09	2.54E+05	7.42E-05
3.39E-09	2.54E+05	7.42E-05
3.40E-09	2.54E+05	7.41E-05
3.40E-09	2.54E+05	7.41E-05
3.40E-09	2.54E+05	7.41E-05
3.40E-09	2.54E+05	7.41E-05
3.40E-09	2.54E+05	7.42E-05
3.41E-09	2.54E+05	7.42E-05
3.41E-09	2.54E+05	7.42E-05
3.41E-09	2.54E+05	7.40E-05
3.41E-09	2.54E+05	7.41E-05
3.41E-09	2.54E+05	7.41E-05
3.42E-09	2.54E+05	7.41E-05
3.42E-09	2.54E+05	7.41E-05
3.42E-09	2.54E+05	7.41E-05
3.42E-09	2.54E+05	7.41E-05
3.42E-09	2.54E+05	7.39E-05
3.43E-09	2.54E+05	7.39E-05
3.43E-09	2.54E+05	7.39E-05
3.43E-09	2.54E+05	7.39E-05
3.43E-09	2.54E+05	7.39E-05
3.43E-09	2.54E+05	7.39E-05
3.44E-09	2.54E+05	7.39E-05
3.44E-09	2.54E+05	7.38E-05
3.44E-09	2.53E+05	7.38E-05
3.44E-09	2.53E+05	7.38E-05
3.44E-09	2.53E+05	7.38E-05
3.45E-09	2.53E+05	7.38E-05
3.45E-09	2.53E+05	7.37E-05
3.45E-09	2.53E+05	7.37E-05
3.45E-09	2.53E+05	7.36E-05
3.45E-09	2.53E+05	7.36E-05
3.46E-09	2.60E+05	2.29E-05
3.46E-09	2.65E+05	4.90E-05
3.46E-09	2.58E+05	7.51E-05
3.46E-09	2.55E+05	7.42E-05
3.46E-09	2.54E+05	7.38E-05
3.46E-09	2.53E+05	7.36E-05
3.47E-09	2.53E+05	7.34E-05
3.47E-09	2.53E+05	7.34E-05
3.47E-09	2.53E+05	7.34E-05
3.47E-09	2.53E+05	7.34E-05
3.47E-09	2.53E+05	7.34E-05
3.48E-09	2.52E+05	7.34E-05
3.48E-09	2.52E+05	7.33E-05
3.48E-09	2.52E+05	7.32E-05
3.48E-09	2.52E+05	7.32E-05
3.48E-09	2.52E+05	7.32E-05
3.49E-09	2.52E+05	7.32E-05
3.49E-09	2.52E+05	7.32E-05
3.49E-09	2.52E+05	7.31E-05
3.49E-09	2.52E+05	7.31E-05
3.49E-09	2.52E+05	7.30E-05
3.50E-09	2.52E+05	7.30E-05
3.50E-09	2.52E+05	7.30E-05
3.50E-09	2.52E+05	7.29E-05
3.50E-09	2.52E+05	7.29E-05
3.50E-09	2.52E+05	7.29E-05
3.51E-09	2.52E+05	7.29E-05
3.51E-09	2.52E+05	7.28E-05
3.51E-09	2.52E+05	7.28E-05
3.51E-09	2.52E+05	7.28E-05
3.51E-09	2.51E+05	7.28E-05
3.52E-09	2.51E+05	7.28E-05
3.52E-09	2.51E+05	7.28E-05
3.52E-09	2.51E+05	7.28E-05
3.52E-09	2.51E+05	7.26E-05
3.52E-09	2.51E+05	7.26E-05
3.53E-09	2.51E+05	7.26E-05
3.53E-09	2.51E+05	7.26E-05
3.53E-09	2.51E+05	7.26E-05
3.53E-09	2.51E+05	7.26E-05
3.53E-09	2.51E+05	7.26E-05
3.53E-09	2.51E+05	7.26E-05
3.54E-09	2.51E+05	7.25E-05
3.54E-09	2.51E+05	7.25E-05
3.54E-09	2.51E+05	7.25E-05
3.54E-09	2.51E+05	7.25E-05
3.54E-09	2.51E+05	7.25E-05
3.55E-09	2.51E+05	7.25E-05
3.55E-09	2.51E+05	7.26E-05
3.55E-09	2.51E+05	7.26E-05
3.55E-09	2.51E+05	7.24E-05
3.55E-09	2.51E+05	7.24E-05
3.56E-09	2.51E+05	7.25E-05
3.56E-09	2.51E+05	7.25E-05
3.56E-09	2.51E+05	7.25E-05
3.56E-09	2.51E+05	7.25E-05
3.56E-09	2.51E+05	7.25E-05
3.57E-09	2.51E+05	7.25E-05
3.57E-09	2.51E+05	7.24E-05
3.57E-09	2.51E+05	7.24E-05
3.57E-09	2.51E+05	7.24E-05
3.57E-09	2.51E+05	7.24E-05
3.58E-09	2.51E+05	7.24E-05
3.58E-09	2.51E+05	7.24E-05
3.58E-09	2.51E+05	7.25E-05
3.58E-09	2.51E+05	7.25E-05
3.58E-09	2.51E+05	7.23E-05
3.59E-09	2.51E+05	7.23E-05
3.59E-09	2.51E+05	7.24E-05
3.59E-09	2.51E+05	7.24E-05
3.59E-09	2.51E+05	7.24E-05
3.59E-09	2.51E+05	7.24E-05
3.59E-09	2.51E+05	7.24E-05
3.60E-09	2.51E+05	7.25E-05
3.60E-09	2.52E+05	7.23E-05
3.60E-09	2.52E+05	7.23E-05
3.60E-09	2.52E+05	7.24E-05
3.60E-09	2.52E+05	7.24E-05
3.61E-09	2.52E+05	7.24E-05
3.61E-09	2.52E+05	7.25E-05
3.61E-09	2.52E+05	7.25E-05
3.61E-09	2.52E+05	7.25E-05
3.61E-09	2.52E+05	7.25E-05
3.62E-09	2.52E+05	7.24E-05
3.62E-09	2.60E+05	3.12E-05
3.62E-09	2.59E+05	6.55E-05
3.62E-09	2.55E+05	7.33E-05
3.62E-09	2.53E+05	7.28E-05
3.62E-09	2.53E+05	7.26E-05
3.63E-09	2.52E+05	7.26E-05
3.63E-09	2.52E+05	7.26E-05
3.63E-09	2.52E+05	7.26E-05
3.63E-09	2.52E+05	7.26E-05
3.63E-09	2.53E+05	7.27E-05
3.64E-09	2.53E+05	7.25E-05
3.64E-09	2.53E+05	7.26E-05
3.64E-09	2.53E+05	7.26E-05
3.64E-09	2.53E+05	7.27E-05
3.64E-09	2.53E+05	7.27E-05
3.65E-09	2.53E+05	7.27E-05
3.65E-09	2.53E+05	7.28E-05
3.65E-09	2.53E+05	7.28E-05
3.65E-09	2.53E+05	7.28E-05
3.65E-09	2.53E+05	7.28E-05
3.65E-09	2.53E+05	7.27E-05
3.66E-09	2.53E+05	7.27E-05
3.66E-09	2.53E+05	7.27E-05
3.66E-09	2.54E+05	7.28E-05
3.66E-09	2.54E+05	7.28E-05
3.66E-09	2.54E+05	7.28E-05
3.67E-09	2.54E+05	7.29E-05
3.67E-09	2.54E+05	7.29E-05
3.67E-09	2.54E+05	7.29E-05
3.67E-09	2.54E+05	7.29E-05
3.67E-09	2.54E+05	7.30E-05
3.68E-09	2.54E+05	7.30E-05
3.68E-09	2.54E+05	7.29E-05
3.68E-09	2.54E+05	7.29E-05
3.68E-09	2.54E+05	7.29E-05
3.68E-09	2.54E+05	7.30E-05
3.69E-09	2.54E+05	7.30E-05
3.69E-09	2.54E+05	7.31E-05
3.69E-09	2.55E+05	7.31E-05
3.69E-09	2.55E+05	7.31E-05
3.69E-09	2.55E+05	7.32E-05
3.69E-09	2.55E+05	7.32E-05
3.70E-09	2.55E+05	7.33E-05
3.70E-09	2.55E+05	7.33E-05
3.70E-09	2.55E+05	7.34E-05
3.70E-09	2.55E+05	7.32E-05
3.70E-09	2.55E+05	7.33E-05
3.71E-09	2.56E+05	7.33E-05
3.71E-09	2.56E+05	7.34E-05
3.71E-09	2.56E+05	7.34E-05
3.71E-09	2.56E+05	7.35E-05
3.71E-09	2.56E+05	7.35E-05
3.72E-09	2.56E+05	7.36E-05
3.72E-09	2.56E+05	7.36E-05
3.72E-09	2.57E+05	7.37E-05
3.72E-09	2.57E+05	7.38E-05
3.72E-09	2.57E+05	7.39E-05
3.73E-09	2.57E+05	7.39E-05
3.73E-09	2.57E+05	7.40E-05
3.73E-09	2.58E+05	7.39E-05
3.73E-09	2.58E+05	7.40E-05
3.73E-09	2.58E+05	7.41E-05
3.73E-09	2.66E+05	3.11E-05
3.74E-09	2.66E+05	6.54E-05
3.74E-09	2.62E+05	7.53E-05
3.74E-09	2.60E+05	7.48E-05
3.74E-09	2.60E+05	7.47E-05
3.74E-09	2.60E+05	7.48E-05
3.74E-09	2.60E+05	7.49E-05
3.75E-09	2.61E+05	7.50E-05
3.75E-09	2.61E+05	7.51E-05
3.75E-09	2.62E+05	7.53E-05
3.75E-09	2.62E+05	7.54E-05
3.75E-09	2.63E+05	7.56E-05
3.76E-09	2.63E+05	7.58E-05
3.76E-09	2.64E+05	7.58E-05
3.76E-09	2.64E+05	7.59E-05
3.76E-09	2.65E+05	7.61E-05
3.76E-09	2.65E+05	7.63E-05
3.77E-09	2.66E+05	7.65E-05
3.77E-09	2.67E+05	7.67E-05
3.77E-09	2.67E+05	7.69E-05
3.77E-09	2.68E+05	7.71E-05
3.77E-09	2.68E+05	7.73E-05
3.77E-09	2.69E+05	7.76E-05
3.78E-09	2.70E+05	7.78E-05
3.78E-09	2.71E+05	7.80E-05
3.78E-09	2.71E+05	7.83E-05
3.78E-09	2.72E+05	7.85E-05
3.78E-09	2.73E+05	7.88E-05
3.79E-09	2.74E+05	7.89E-05
3.79E-09	2.75E+05	7.92E-05
3.79E-09	2.76E+05	7.95E-05
3.79E-09	2.76E+05	7.97E-05
3.79E-09	2.77E+05	8.00E-05
3.80E-09	2.78E+05	8.04E-05
3.80E-09	2.79E+05	8.07E-05
3.80E-09	2.80E+05	8.10E-05
3.80E-09	2.81E+05	8.13E-05
3.80E-09	2.82E+05	8.17E-05
3.81E-09	2.84E+05	8.20E-05
3.81E-09	2.85E+05	8.24E-05
3.81E-09	2.93E+05	5.27E-05
3.81E-09	2.90E+05	8.40E-05
3.81E-09	2.89E+05	8.38E-05
3.81E-09	2.89E+05	8.39E-05
3.82E-09	2.90E+05	8.40E-05
3.82E-09	2.92E+05	8.44E-05
3.82E-09	2.93E+05	8.48E-05
3.82E-09	2.94E+05	8.52E-05
3.82E-09	2.95E+05	8.57E-05
3.82E-09	2.97E+05	8.61E-05
3.83E-09	2.98E+05	8.66E-05
3.83E-09	3.00E+05	8.70E-05
3.83E-09	3.01E+05	8.75E-05
3.83E-09	3.03E+05	8.80E-05
3.83E-09	3.04E+05	8.85E-05
3.84E-09	3.06E+05	8.89E-05
3.84E-09	3.07E+05	8.94E-05
3.84E-09	3.09E+05	9.00E-05
3.84E-09	3.10E+05	9.02E-05
3.84E-09	3.12E+05	9.08E-05
3.85E-09	3.14E+05	9.13E-05
3.85E-09	3.15E+05	9.18E-05
3.85E-09	3.17E+05	9.24E-05
3.85E-09	3.19E+05	9.29E-05
3.85E-09	3.20E+05	9.35E-05
3.85E-09	3.22E+05	9.41E-05
3.86E-09	3.24E+05	9.46E-05
3.86E-09	3.26E+05	9.52E-05
3.86E-09	3.28E+05	9.58E-05
3.86E-09	3.29E+05	9.65E-05
3.86E-09	3.31E+05	9.71E-05
3.87E-09	3.33E+05	9.77E-05
3.87E-09	3.35E+05	9.81E-05
3.87E-09	3.38E+05	9.88E-05
3.87E-09	3.40E+05	9.95E-05
3.87E-09	3.42E+05	1.00E-04
3.88E-09	3.44E+05	1.01E-04
3.88E-09	3.46E+05	1.02E-04
3.88E-09	3.48E+05	1.02E-04
3.88E-09	3.50E+05	1.03E-04
3.88E-09	3.53E+05	1.04E-04
3.88E-09	3.55E+05	1.04E-04
3.89E-09	3.57E+05	1.05E-04
3.89E-09	3.60E+05	1.06E-04
3.89E-09	3.62E+05	1.07E-04
3.89E-09	3.64E+05	1.07E-04
3.89E-09	3.67E+05	1.08E-04
3.90E-09	3.69E+05	1.09E-04
3.90E-09	3.72E+05	1.10E-04
3.90E-09	3.74E+05	1.10E-04
3.90E-09	3.77E+05	1.11E-04
3.90E-09	3.79E+05	1.12E-04
3.91E-09	3.82E+05	1.13E-04
3.91E-09	3.85E+05	1.14E-04
3.91E-09	3.87E+05	1.15E-04
3.91E-09	3.90E+05	1.16E-04
3.91E-09	3.93E+05	1.16E-04
3.91E-09	3.95E+05	1.17E-04
3.92E-09	3.98E+05	1.18E-04
3.92E-09	4.01E+05	1.19E-04
3.92E-09	4.04E+05	1.20E-04
3.92E-09	4.07E+05	1.21E-04
3.92E-09	4.10E+05	1.22E-04
3.93E-09	4.12E+05	1.23E-04
3.93E-09	4.15E+05	1.24E-04
3.93E-09	4.18E+05	1.24E-04
3.93E-09	4.21E+05	1.25E-04
3.93E-09	4.24E+05	1.26E-04
3.94E-09	4.27E+05	1.27E-04
3.94E-09	4.30E+05	1.28E-04
3.94E-09	4.33E+05	1.29E-04
3.94E-09	4.36E+05	1.30E-04
3.94E-09	4.39E+05	1.31E-04
3.94E-09	4.43E+05	1.32E-04
3.95E-09	4.46E+05	1.33E-04
3.95E-09	4.49E+05	1.34E-04
3.95E-09	4.52E+05	1.35E-04
3.95E-09	4.55E+05	1.36E-04
3.95E-09	4.59E+05	1.37E-04
3.96E-09	4.62E+05	1.38E-04
3.96E-09	4.65E+05	1.40E-04
3.96E-09	4.68E+05	1.41E-04
3.96E-09	4.72E+05	1.42E-04
3.96E-09	4.75E+05	1.43E-04
3.96E-09	4.78E+05	1.44E-04
3.97E-09	4.81E+05	1.45E-04
3.97E-09	4.85E+05	1.46E-04
3.97E-09	4.88E+05	1.47E-04
3.97E-09	4.92E+05	1.48E-04
3.97E-09	4.95E+05	1.49E-04
3.98E-09	4.98E+05	1.50E-04
3.98E-09	5.02E+05	1.51E-04
3.98E-09	5.17E+05	6.47E-05
3.98E-09	5.18E+05	1.36E-04
3.98E-09	5.15E+05	1.55E-04
3.98E-09	5.15E+05	1.56E-04
3.99E-09	5.17E+05	1.56E-04
3.99E-09	5.20E+05	1.57E-04
3.99E-09	5.24E+05	1.59E-04
3.99E-09	5.27E+05	1.60E-04
3.99E-09	5.31E+05	1.61E-04
3.99E-09	5.34E+05	1.62E-04
4.00E-09	5.38E+05	1.63E-04
4.00E-09	5.42E+05	1.64E-04
4.00E-09	5.45E+05	1.65E-04
4.00E-09	5.49E+05	1.67E-04
4.00E-09	5.53E+05	1.68E-04
4.01E-09	5.57E+05	1.69E-04
4.01E-09	5.60E+05	1.70E-04
4.01E-09	5.64E+05	1.72E-04
4.01E-09	5.68E+05	1.73E-04
4.01E-09	5.72E+05	1.74E-04
4.01E-09	5.76E+05	1.75E-04
4.02E-09	5.79E+05	1.77E-04
4.02E-09	5.83E+05	1.78E-04
4.02E-09	5.87E+05	1.79E-04
4.02E-09	5.91E+05	1.81E-04
4.02E-09	5.95E+05	1.82E-04
4.03E-09	5.99E+05	1.83E-04
4.03E-09	6.03E+05	1.84E-04
4.03E-09	6.07E+05	1.86E-04
4.03E-09	6.11E+05	1.87E-04
4.03E-09	6.16E+05	1.88E-04
4.04E-09	6.20E+05	1.90E-04
4.04E-09	6.24E+05	1.91E-04
4.04E-09	6.28E+05	1.93E-04
4.04E-09	6.32E+05	1.94E-04
4.04E-09	6.36E+05	1.95E-04
4.04E-09	6.40E+05	1.97E-04
4.05E-09	6.45E+05	1.98E-04
4.05E-09	6.49E+05	2.00E-04
4.05E-09	6.53E+05	2.01E-04
4.05E-09	6.57E+05	2.03E-04
4.05E-09	6.62E+05	2.04E-04
4.06E-09	6.66E+05	2.05E-04
4.06E-09	6.71E+05	2.06E-04
4.06E-09	6.75E+05	2.08E-04
4.06E-09	6.79E+05	2.09E-04
4.06E-09	6.84E+05	2.11E-04
4.06E-09	6.88E+05	2.12E-04
4.07E-09	6.93E+05	2.14E-04
4.07E-09	6.97E+05	2.15E-04
4.07E-09	7.02E+05	2.17E-04
4.07E-09	7.06E+05	2.19E-04
4.07E-09	7.11E+05	2.20E-04
4.08E-09	7.15E+05	2.22E-04
4.08E-09	7.20E+05	2.23E-04
4.08E-09	7.25E+05	2.25E-04
4.08E-09	7.29E+05	2.26E-04
4.08E-09	7.34E+05	2.27E-04
4.08E-09	7.39E+05	2.29E-04
4.09E-09	7.43E+05	2.31E-04
4.09E-09	7.48E+05	2.32E-04
4.09E-09	7.53E+05	2.34E-04
4.09E-09	7.58E+05	2.35E-04
4.09E-09	7.62E+05	2.37E-04
4.10E-09	7.67E+05	2.39E-04
4.10E-09	7.72E+05	2.40E-04
4.10E-09	7.77E+05	2.42E-04
4.10E-09	7.82E+05	2.44E-04
4.10E-09	7.87E+05	2.45E-04
4.10E-09	7.91E+05	2.47E-04
4.11E-09	7.96E+05	2.49E-04
4.11E-09	8.01E+05	2.50E-04
4.11E-09	8.06E+05	2.52E-04
4.11E-09	8.11E+05	2.53E-04
4.11E-09	8.16E+05	2.55E-04
4.12E-09	8.21E+05	2.57E-04
4.12E-09	8.26E+05	2.58E-04
4.12E-09	8.32E+05	2.60E-04
4.12E-09	8.37E+05	2.62E-04
4.12E-09	8.42E+05	2.64E-04
4.12E-09	8.47E+05	2.65E-04
4.13E-09	8.52E+05	2.67E-04
4.13E-09	8.57E+05	2.69E-04
4.13E-09	8.62E+05	2.71E-04
4.13E-09	8.67E+05	2.72E-04
4.13E-09	8.72E+05	2.74E-04
4.14E-09	8.78E+05	2.76E-04
4.14E-09	8.83E+05	2.78E-04
4.14E-09	8.88E+05	2.80E-04
4.14E-09	8.94E+05	2.81E-04
4.14E-09	8.99E+05	2.83E-04
4.14E-09	9.04E+05	2.85E-04
4.15E-09	9.10E+05	2.86E-04
4.15E-09	9.15E+05	2.88E-04
4.15E-09	9.21E+05	2.90E-04
4.15E-09	9.26E+05	2.92E-04
4.15E-09	9.32E+05	2.94E-04
4.16E-09	9.37E+05	2.96E-04
4.16E-09	9.43E+05	2.98E-04
4.16E-09	9.48E+05	3.00E-04
4.16E-09	9.54E+05	3.02E-04
4.16E-09	9.59E+05	3.04E-04
4.16E-09	9.65E+05	3.06E-04
4.17E-09	9.70E+05	3.08E-04
4.17E-09	9.76E+05	3.09E-04
4.17E-09	9.82E+05	3.11E-04
4.17E-09	9.87E+05	3.13E-04
4.17E-09	9.93E+05	3.15E-04
4.18E-09	9.99E+05	3.17E-04
4.18E-09	1.00E+06	3.19E-04
4.18E-09	1.01E+06	3.21E-04
4.18E-09	1.02E+06	3.23E-04
4.18E-09	1.02E+06	3.25E-04
4.18E-09	1.03E+06	3.27E-04
4.19E-09	1.03E+06	3.29E-04
4.19E-09	1.04E+06	3.31E-04
4.19E-09	1.04E+06	3.33E-04
4.19E-09	1.05E+06	3.35E-04
4.19E-09	1.06E+06	3.37E-04
4.20E-09	1.06E+06	3.39E-04
4.20E-09	1.07E+06	3.41E-04
4.20E-09	1.10E+06	1.45E-04
4.20E-09	1.10E+06	3.06E-04
4.20E-09	1.09E+06	3.48E-04
4.20E-09	1.09E+06	3.48E-04
4.20E-09	1.10E+06	3.50E-04
4.21E-09	1.10E+06	3.51E-04
4.21E-09	1.11E+06	3.53E-04
4.21E-09	1.11E+06	3.55E-04
4.21E-09	1.12E+06	3.57E-04
4.21E-09	1.12E+06	3.60E-04
4.22E-09	1.13E+06	3.62E-04
4.22E-09	1.14E+06	3.64E-04
4.22E-09	1.14E+06	3.66E-04
4.22E-09	1.15E+06	3.68E-04
4.22E-09	1.15E+06	3.70E-04
4.22E-09	1.16E+06	3.72E-04
4.23E-09	1.17E+06	3.75E-04
4.23E-09	1.17E+06	3.77E-04
4.23E-09	1.18E+06	3.78E-04
4.23E-09	1.18E+06	3.80E-04
4.23E-09	1.19E+06	3.82E-04
4.24E-09	1.20E+06	3.84E-04
4.24E-09	1.20E+06	3.86E-04
4.24E-09	1.21E+06	3.89E-04
4.24E-09	1.21E+06	3.91E-04
4.24E-09	1.22E+06	3.93E-04
4.24E-09	1.23E+06	3.95E-04
4.25E-09	1.23E+06	3.97E-04
4.25E-09	1.24E+06	3.99E-04
4.25E-09	1.24E+06	4.01E-04
4.25E-09	1.25E+06	4.03E-04
4.25E-09	1.26E+06	4.05E-04
4.26E-09	1.26E+06	4.08E-04
4.26E-09	1.27E+06	4.10E-04
4.26E-09	1.27E+06	4.12E-04
4.26E-09	1.28E+06	4.14E-04
4.26E-09	1.29E+06	4.15E-04
4.26E-09	1.29E+06	4.17E-04
4.27E-09	1.30E+06	4.19E-04
4.27E-09	1.33E+06	2.80E-04
4.27E-09	1.32E+06	4.26E-04
4.27E-09	1.32E+06	4.26E-04
4.27E-09	1.32E+06	4.28E-04
4.27E-09	1.33E+06	4.29E-04
4.28E-09	1.33E+06	4.31E-04
4.28E-09	1.34E+06	4.33E-04
4.28E-09	1.34E+06	4.35E-04
4.28E-09	1.35E+06	4.38E-04
4.28E-09	1.36E+06	4.40E-04
4.29E-09	1.36E+06	4.42E-04
4.29E-09	1.37E+06	4.44E-04
4.29E-09	1.37E+06	4.46E-04
4.29E-09	1.38E+06	4.48E-04
4.29E-09	1.39E+06	4.51E-04
4.29E-09	1.39E+06	4.52E-04
4.30E-09	1.40E+06	4.54E-04
4.30E-09	1.40E+06	4.56E-04
4.30E-09	1.41E+06	4.58E-04
4.30E-09	1.42E+06	4.60E-04
4.30E-09	1.42E+06	4.63E-04
4.30E-09	1.43E+06	4.65E-04
4.31E-09	1.43E+06	4.67E-04
4.31E-09	1.44E+06	4.69E-04
4.31E-09	1.47E+06	2.84E-04
4.31E-09	1.46E+06	4.77E-04
4.31E-09	1.46E+06	4.77E-04
4.31E-09	1.46E+06	4.78E-04
4.32E-09	1.47E+06	4.79E-04
4.32E-09	1.47E+06	4.81E-04
4.32E-09	1.48E+06	4.84E-04
4.32E-09	1.49E+06	4.86E-04
4.32E-09	1.49E+06	4.88E-04
4.33E-09	1.50E+06	4.89E-04
4.33E-09	1.50E+06	4.91E-04
4.33E-09	1.51E+06	4.94E-04
4.33E-09	1.55E+06	2.92E-04
4.33E-09	1.53E+06	5.02E-04
4.33E-09	1.53E+06	5.01E-04
4.34E-09	1.54E+06	5.02E-04
4.34E-09	1.54E+06	5.04E-04
4.34E-09	1.55E+06	5.06E-04
4.34E-09	1.55E+06	5.08E-04
4.34E-09	1.56E+06	5.11E-04
4.34E-09	1.56E+06	5.13E-04
4.35E-09	1.57E+06	5.15E-04
4.35E-09	1.58E+06	5.17E-04
4.35E-09	1.58E+06	5.20E-04
4.35E-09	1.62E+06	2.33E-04
4.35E-09	1.62E+06	4.89E-04
4.35E-09	1.61E+06	5.29E-04
4.36E-09	1.61E+06	5.27E-04
4.36E-09	1.61E+06	5.29E-04
4.36E-09	1.62E+06	5.30E-04
4.36E-09	1.62E+06	5.32E-04
4.36E-09	1.63E+06	5.35E-04
4.36E-09	1.63E+06	5.37E-04
4.37E-09	1.64E+06	5.39E-04
4.37E-09	1.65E+06	5.41E-04
4.37E-09	1.65E+06	5.43E-04
4.37E-09	1.67E+06	4.89E-04
4.37E-09	1.67E+06	5.49E-04
4.37E-09	1.67E+06	5.50E-04
4.38E-09	1.68E+06	5.52E-04
4.38E-09	1.68E+06	5.54E-04
4.38E-09	1.69E+06	5.56E-04
4.38E-09	1.69E+06	5.57E-04
4.38E-09	1.70E+06	5.59E-04
4.39E-09	1.70E+06	5.61E-04
4.39E-09	1.71E+06	5.63E-04
4.39E-09	1.72E+06	5.65E-04
4.39E-09	1.75E+06	3.15E-04
4.39E-09	1.74E+06	5.74E-04
4.39E-09	1.74E+06	5.73E-04
4.40E-09	1.74E+06	5.74E-04
